Gender,Age,Education,MaritalStatus,FamilyCount,ChildCount,IncomeType,IncomeClass,Occupation,OrgType,HouseOwnYN,DwellingType,HousingType,ResidenceClass,CarOwnedYN,Default,ActiveLoanYN,LoanType,ApplWeek,ApplHour,Accompany,CarPrice,Deposit,LoanTerm,LoanRemainTerm,InterestType,InterestRate,LoanAmount,InstallAmount,LoanRemainAmount,HomeAddMatchedYN,WorkAddMatchedYN,InquiryCount,IdChangedYears,InfoChangedYears,PhoneChangedYears,ScoreA,ScoreB,ScoreC,loan_months,loan_start_date
여성,60.9,고등학교,이혼,3,2,퇴직,3000만원~5000만원 미만,기타,서비스,Y,자가,단독주택,양호,N,0,Y,할부금융(장/단기),화,10,단독,25000000,10,24,19,변동,6.1,22500000,994687.5,18899062.5,Y,Y,0,6.1,18.9,0.9,0.758,0.958,0.798,5,2024-11-01
남성,60.9,전문대,독신,1,0,퇴직,3000만원~5000만원 미만,기타,공공,Y,자가,아파트,양호,N,0,Y,할부금융(장/단기),화,17,단독,52000000,20,36,12,변동,5.19,41600000,1215528.9,14586346.8,Y,Y,2,10.7,21.6,4.8,,0.691,0.691,24,2023-04-01
남성,61.0,고등학교,독신,1,0,퇴직,3000만원 미만,기타,서비스,N,전세,단독주택,양호,Y,0,Y,할부금융(장/단기),목,11,단독,20000000,20,36,19,변동,6.79,16000000,474622.2,9017821.8,Y,Y,2,10.7,18.1,0.0,,0.996,0.756,17,2023-11-01
남성,61.2,전문대,결혼,3,1,퇴직,3000만원~5000만원 미만,기타,무역,Y,자가,아파트,양호,Y,0,Y,할부금융(장/단기),수,18,단독,20000000,20,48,16,변동,5.23,16000000,350766.7,5612267.2,Y,Y,5,12.8,0.3,0.0,,0.679,0.399,32,2022-08-01
남성,61.2,대학교,독신,2,1,퇴직,1억원 이상,기타,산업,Y,자가,연립/다세대/빌라,양호,N,0,Y,할부금융(장/단기),금,11,단독,43000000,20,48,4,변동,3.33,34400000,740531.7,2962126.8,N,Y,3,11.6,36.1,3.1,0.873,0.753,0.473,44,2021-08-01
여성,61.3,고등학교,결혼,4,2,퇴직,5000만원~1억원 미만,기타,서비스,Y,자가,단독주택,양호,Y,0,Y,할부금융(장/단기),월,10,단독,18000000,10,24,5,고정,4.6,16200000,706050.0,3530250.0,Y,Y,0,11.3,31.6,0.0,,0.876,0.796,19,2023-09-01
남성,61.3,전문대,독신,1,0,퇴직,3000만원~5000만원 미만,기타,외국계,Y,자가,아파트,양호,Y,0,Y,할부금융(장/단기),금,14,단독,20000000,30,48,10,고정,6.53,14000000,310712.5,3107125.0,Y,Y,1,12.8,20.2,0.0,,0.806,0.786,38,2022-02-01
남성,61.6,대학교,결혼,2,0,퇴직,1억원 이상,기타,서비스,Y,자가,연립/다세대/빌라,양호,Y,0,Y,할부금융(장/단기),수,14,단독,43000000,10,24,5,변동,2.0,38700000,1644750.0,8223750.0,Y,Y,5,7.0,29.2,4.6,0.905,0.991,0.705,19,2023-09-01
여성,61.7,고등학교,결혼,3,1,퇴직,5000만원~1억원 미만,기타,기타,Y,자가,아파트,양호,N,0,Y,할부금융(장/단기),화,9,단독,20000000,20,36,22,고정,4.69,16000000,465288.9,10236355.8,Y,Y,0,12.1,7.3,5.6,,0.578,0.758,14,2024-02-01
남성,61.8,전문대,결혼,3,1,퇴직,3000만원~5000만원 미만,기타,무역,Y,자가,아파트,양호,N,0,Y,할부금융(장/단기),화,16,단독,15000000,10,24,10,혼합,6.25,13500000,597656.3,5976563.0,Y,Y,2,12.5,0.9,4.0,,0.646,0.666,14,2024-02-01
남성,61.8,전문대,결혼,2,0,퇴직,5000만원~1억원 미만,기타,서비스,Y,자가,아파트,양호,Y,0,Y,오토론,월,12,단독,25000000,20,48,9,변동,4.43,20000000,435125.0,3916125.0,Y,Y,1,12.5,5.7,1.5,0.791,0.771,,39,2022-01-01
남성,61.9,중학교,결혼,2,0,퇴직,3000만원~5000만원 미만,기타,무역,Y,자가,아파트,양호,Y,0,Y,할부금융(장/단기),화,13,단독,30000000,10,24,6,변동,6.1,27000000,1193625.0,7161750.0,Y,Y,0,13.3,13.3,0.0,,0.773,0.833,18,2023-10-01
남성,61.9,중학교,결혼,2,0,퇴직,3000만원 미만,기타,공공,N,월세,아파트,양호,Y,0,Y,할부금융(장/단기),화,9,단독,30000000,20,12,4,변동,7.0,24000000,2140000.0,8560000.0,Y,Y,1,13.6,8.4,5.7,,0.864,0.764,8,2024-08-01
남성,62.4,고등학교,독신,2,1,퇴직,5000만원~1억원 미만,기타,산업,Y,자가,연립/다세대/빌라,양호,N,0,Y,할부금융(장/단기),수,10,단독,61000000,10,24,11,변동,4.3,54900000,2385862.5,26244487.5,Y,Y,4,13.7,3.8,3.7,,0.579,0.479,13,2024-03-01
남성,62.5,고등학교,독신,1,0,퇴직,3000만원 미만,기타,서비스,Y,자가,연립/다세대/빌라,양호,Y,0,Y,할부금융(장/단기),월,10,단독,25000000,20,36,19,변동,6.79,20000000,593277.8,11272278.2,Y,Y,0,12.0,23.6,0.9,,0.731,0.631,17,2023-11-01
남성,62.5,전문대,이혼,2,1,퇴직,3000만원~5000만원 미만,기타,서비스,Y,자가,단독주택,양호,N,0,Y,할부금융(장/단기),금,10,단독,30000000,0,12,7,변동,5.1,30000000,2627500.0,18392500.0,Y,Y,5,3.9,30.8,0.2,,0.761,0.601,5,2024-11-01
남성,62.6,중학교,독신,1,0,퇴직,5000만원~1억원 미만,기타,서비스,Y,자가,아파트,양호,Y,0,Y,할부금융(장/단기),금,13,단독,18000000,10,24,17,고정,4.6,16200000,706050.0,12002850.0,Y,Y,0,11.9,18.0,0.0,,0.649,0.569,7,2024-09-01
여성,62.7,대학교,결혼,2,0,퇴직,5000만원~1억원 미만,기타,서비스,Y,자가,단독주택,양호,Y,0,N,할부금융(장/단기),화,12,단독,30000000,30,36,13,고정,4.69,21000000,610691.7,7938992.1,Y,Y,2,0.0,6.8,4.8,0.861,0.681,0.901,23,2023-05-01
남성,62.8,대학교,결혼,2,0,퇴직,3000만원 미만,기타,산업,Y,자가,아파트,양호,N,0,Y,할부금융(장/단기),월,14,단독,43000000,10,24,16,변동,7.0,38700000,1725375.0,27606000.0,Y,Y,2,10.8,19.3,1.1,,0.659,0.579,8,2024-08-01
남성,62.9,중학교,독신,1,0,퇴직,1억원 이상,기타,무역,N,월세,아파트,양호,Y,0,N,할부금융(장/단기),월,16,단독,30000000,30,48,5,변동,3.33,21000000,452068.8,2260344.0,Y,Y,1,11.1,9.2,0.0,,0.667,0.727,43,2021-09-01
남성,62.9,고등학교,결혼,2,0,퇴직,3000만원~5000만원 미만,기타,산업,Y,자가,아파트,양호,Y,0,N,할부금융(장/단기),금,12,단독,43000000,10,24,6,변동,5.1,38700000,1694737.5,10168425.0,Y,Y,4,11.3,34.4,0.0,,0.659,0.559,18,2023-10-01
남성,63.0,고등학교,결혼,2,0,퇴직,5000만원~1억원 미만,기타,무역,Y,자가,아파트,양호,Y,0,Y,할부금융(장/단기),목,15,단독,18000000,10,24,11,변동,4.3,16200000,704025.0,7744275.0,Y,Y,1,13.3,6.9,0.0,,0.067,0.167,13,2024-03-01
여성,63.1,고등학교,독신,1,0,퇴직,5000만원~1억원 미만,기타,무역,Y,자가,아파트,양호,Y,0,Y,할부금융(장/단기),월,12,단독,25000000,10,24,7,변동,4.3,22500000,977812.5,6844687.5,Y,Y,0,3.3,13.0,0.0,,0.626,0.606,17,2023-11-01
남성,63.2,대학교,독신,3,2,퇴직,5000만원~1억원 미만,기타,운송,Y,자가,오피스텔,양호,N,0,N,할부금융(장/단기),월,13,단독,15000000,20,12,10,변동,4.3,12000000,1043000.0,10430000.0,Y,Y,1,11.1,10.8,1.9,,0.686,0.666,2,2025-02-01
여성,63.2,고등학교,결혼,3,1,퇴직,3000만원 미만,기타,공공,Y,자가,아파트,양호,N,0,N,할부금융(장/단기),금,10,단독,15000000,10,24,5,변동,6.7,13500000,600187.5,3000937.5,Y,Y,0,11.1,29.9,0.0,,0.7,0.42,19,2023-09-01
남성,63.3,고등학교,독신,3,2,퇴직,5000만원~1억원 미만,기타,외국계,Y,자가,아파트,양호,N,0,Y,할부금융(장/단기),월,15,단독,30000000,10,24,13,변동,4.3,27000000,1173375.0,15253875.0,Y,Y,0,11.0,31.6,1.0,,0.546,0.846,11,2024-05-01
여성,63.3,전문대,결혼,3,1,퇴직,5000만원~1억원 미만,기타,서비스,Y,자가,아파트,양호,Y,0,N,오토론,수,12,단독,15000000,10,24,8,변동,4.3,13500000,586687.5,4693500.0,Y,Y,0,6.9,8.4,0.9,0.844,0.644,,16,2023-12-01
남성,63.4,대학교,결혼,2,0,퇴직,3000만원 미만,기타,기타,N,월세,아파트,양호,Y,0,Y,할부금융(장/단기),금,13,친지,43000000,10,24,8,변동,6.7,38700000,1720537.5,13764300.0,Y,Y,0,11.6,37.1,0.0,,0.572,0.632,16,2023-12-01
남성,63.7,전문대,이혼,2,1,퇴직,3000만원 미만,기타,산업,Y,자가,연립/다세대/빌라,양호,N,0,N,할부금융(장/단기),수,9,단독,55000000,20,36,12,변동,7.09,44000000,1308877.8,15706533.6,Y,Y,1,10.1,5.8,7.3,,0.406,0.746,24,2023-04-01
남성,63.7,대학교,결혼,4,2,퇴직,5000만원~1억원 미만,기타,서비스,Y,자가,단독주택,양호,N,0,Y,할부금융(장/단기),금,17,배우,61000000,30,48,25,변동,4.43,42700000,928991.9,23224797.5,Y,Y,0,11.2,35.4,0.9,,0.613,0.473,23,2023-05-01
남성,63.8,전문대,결혼,2,0,퇴직,3000만원~5000만원 미만,기타,공공,N,반전세,아파트,양호,Y,0,N,할부금융(장/단기),화,11,단독,30000000,30,48,21,변동,6.23,21000000,464756.3,9759882.3,Y,Y,0,11.5,34.4,2.9,,0.565,0.585,27,2023-01-01
남성,63.9,고등학교,독신,2,1,퇴직,3000만원~5000만원 미만,기타,산업,N,전세,연립/다세대/빌라,양호,N,0,Y,할부금융(장/단기),월,10,단독,20000000,20,48,9,고정,6.53,16000000,355100.0,3195900.0,Y,Y,5,11.0,23.7,1.2,,0.541,0.461,39,2022-01-01
남성,63.9,고등학교,독신,2,1,퇴직,3000만원~5000만원 미만,기타,서비스,N,전세,단독주택,양호,Y,0,Y,할부금융(장/단기),수,11,기타,25000000,20,36,16,변동,5.19,20000000,584388.9,9350222.4,Y,Y,2,11.8,10.6,3.0,,0.627,0.367,20,2023-08-01
여성,64.0,고등학교,결혼,2,0,퇴직,3000만원 미만,기타,산업,Y,자가,아파트,양호,Y,0,Y,할부금융(장/단기),수,10,배우,55000000,20,36,15,고정,7.09,44000000,1308877.8,19633167.0,Y,Y,0,12.3,41.3,0.5,0.755,0.715,0.715,21,2023-07-01
남성,64.0,전문대,독신,2,1,퇴직,3000만원~5000만원 미만,기타,서비스,Y,자가,연립/다세대/빌라,양호,N,0,Y,할부금융(장/단기),화,11,단독,52000000,30,48,7,변동,6.23,36400000,805577.5,5639042.5,Y,Y,0,12.2,0.0,3.2,0.754,0.754,,41,2021-11-01
여성,64.1,전문대,결혼,2,0,퇴직,3000만원~5000만원 미만,기타,서비스,N,반전세,연립/다세대/빌라,양호,Y,0,N,할부금융(장/단기),목,12,단독,25000000,10,24,7,변동,6.1,22500000,994687.5,6962812.5,Y,Y,1,0.0,41.1,2.2,,0.454,0.754,17,2023-11-01
남성,64.2,대학교,결혼,2,0,퇴직,5000만원~1억원 미만,기타,서비스,Y,자가,연립/다세대/빌라,양호,Y,0,Y,할부금융(장/단기),월,14,단독,25000000,30,36,10,혼합,4.54,17500000,508180.6,5081806.0,Y,Y,5,13.0,15.4,4.3,0.862,0.742,0.902,26,2023-02-01
남성,64.2,대학교,독신,2,1,퇴직,3000만원~5000만원 미만,기타,서비스,N,전세,단독주택,양호,N,0,Y,할부금융(장/단기),월,11,단독,15000000,20,36,33,변동,6.19,12000000,353966.7,11680901.1,Y,Y,0,10.9,15.2,0.0,,0.701,0.621,3,2025-01-01
남성,64.3,고등학교,독신,2,1,퇴직,5000만원~1억원 미만,기타,서비스,N,전세,아파트,양호,N,0,Y,할부금융(장/단기),화,12,단독,30000000,30,48,10,변동,4.43,21000000,456881.3,4568813.0,Y,Y,0,10.1,35.3,0.0,0.774,0.994,0.974,38,2022-02-01
여성,64.5,대학교,결혼,4,2,퇴직,3000만원~5000만원 미만,기타,공공,Y,자가,아파트,양호,N,0,Y,할부금융(장/단기),수,10,배우,15000000,10,24,12,변동,6.1,13500000,596812.5,7161750.0,Y,Y,0,12.6,14.7,4.2,,0.87,0.73,12,2024-04-01
여성,64.5,중학교,결혼,3,1,퇴직,3000만원~5000만원 미만,기타,무역,Y,자가,아파트,양호,N,0,Y,할부금융(장/단기),수,10,친지,52000000,30,48,16,변동,6.23,36400000,805577.5,12889240.0,Y,Y,0,12.6,14.7,4.2,,0.63,0.73,32,2022-08-01
남성,64.8,대학교,독신,2,1,퇴직,3000만원 미만,기타,외국계,Y,자가,아파트,양호,N,0,Y,할부금융(장/단기),월,9,단독,43000000,10,24,8,변동,7.0,38700000,1725375.0,13803000.0,Y,Y,6,12.3,1.3,0.9,,0.73,0.73,16,2023-12-01
남성,64.9,고등학교,결혼,2,0,퇴직,3000만원~5000만원 미만,기타,서비스,N,월세,단독주택,양호,Y,0,Y,할부금융(장/단기),화,10,단독,25000000,10,24,17,변동,5.1,22500000,985312.5,16750312.5,Y,Y,1,9.2,25.2,5.1,,0.851,0.651,7,2024-09-01
여성,65.0,대학교,결혼,4,2,퇴직,3000만원~5000만원 미만,기타,산업,N,반전세,아파트,양호,N,0,Y,할부금융(장/단기),목,16,단독,52000000,20,36,18,변동,5.19,41600000,1215528.9,21879520.2,Y,Y,2,13.6,25.3,0.8,0.757,0.917,,18,2023-10-01
남성,65.0,고등학교,독신,1,0,퇴직,3000만원 미만,기타,산업,Y,공공장기,연립/다세대/빌라,양호,Y,0,Y,할부금융(장/단기),수,9,단독,55000000,30,48,16,변동,6.83,38500000,856865.6,13709849.6,Y,Y,0,12.8,2.9,6.1,,0.691,0.771,32,2022-08-01
여성,65.0,대학교,결혼,3,1,퇴직,5000만원~1억원 미만,기타,운송,N,월세,오피스텔,양호,Y,0,Y,할부금융(장/단기),금,14,단독,20000000,10,24,3,혼합,4.45,18000000,783375.0,2350125.0,Y,Y,0,14.0,5.8,0.0,0.767,0.627,0.547,21,2023-07-01
남성,65.1,중학교,독신,1,0,퇴직,3000만원~5000만원 미만,기타,산업,Y,자가,연립/다세대/빌라,양호,N,1,Y,할부금융(장/단기),목,11,단독,30000000,30,48,14,고정,5.53,21000000,461693.8,6463713.2,Y,Y,2,13.1,24.7,5.0,,0.734,0.494,34,2022-06-01
남성,65.3,중학교,결혼,3,1,퇴직,3000만원~5000만원 미만,기타,서비스,Y,자가,단독주택,양호,Y,0,N,할부금융(장/단기),목,13,단독,43000000,10,24,6,변동,6.1,38700000,1710862.5,10265175.0,Y,Y,1,11.8,11.3,0.3,,0.769,0.709,18,2023-10-01
여성,65.3,고등학교,이혼,1,0,퇴직,3000만원 미만,기타,외국계,Y,자가,아파트,양호,Y,0,N,할부금융(장/단기),월,13,단독,18000000,10,24,11,변동,6.7,16200000,720225.0,7922475.0,Y,Y,2,12.4,15.0,0.9,,0.776,0.856,13,2024-03-01
남성,65.4,고등학교,독신,1,0,퇴직,5000만원~1억원 미만,기타,무역,N,전세,아파트,양호,Y,0,Y,할부금융(장/단기),목,10,단독,30000000,30,48,31,변동,4.43,21000000,456881.3,14163320.3,Y,Y,0,12.2,6.3,0.0,0.733,0.733,,17,2023-11-01
남성,65.4,대학교,독신,1,0,퇴직,5000만원~1억원 미만,기타,무역,N,월세,아파트,양호,N,0,Y,할부금융(장/단기),수,14,단독,20000000,30,36,19,고정,4.69,14000000,407127.8,7735428.2,Y,Y,2,14.0,28.7,5.4,0.84,0.82,0.74,17,2023-11-01
남성,65.4,고등학교,이혼,3,2,퇴직,3000만원~5000만원 미만,기타,서비스,Y,자가,연립/다세대/빌라,양호,N,0,Y,할부금융(장/단기),금,10,단독,25000000,10,24,13,변동,5.1,22500000,985312.5,12809062.5,Y,Y,0,13.5,1.1,0.0,,0.596,0.516,11,2024-05-01
남성,65.5,고등학교,독신,1,0,퇴직,3000만원~5000만원 미만,기타,서비스,Y,자가,아파트,양호,Y,0,Y,할부금융(장/단기),월,15,단독,43000000,30,48,15,변동,6.23,30100000,666150.6,9992259.0,Y,Y,1,12.0,2.8,2.4,,0.68,0.78,33,2022-07-01
여성,65.5,중학교,결혼,2,0,퇴직,3000만원~5000만원 미만,기타,산업,Y,자가,아파트,양호,Y,1,Y,할부금융(장/단기),금,14,배우,20000000,0,12,4,변동,6.1,20000000,1768333.3,7073333.2,Y,Y,0,2.9,19.4,0.0,,0.003,0.263,8,2024-08-01
남성,65.9,대학교,독신,2,1,퇴직,3000만원~5000만원 미만,기타,무역,Y,자가,아파트,양호,N,0,N,할부금융(장/단기),금,12,단독,20000000,30,36,31,변동,6.19,14000000,412961.1,12801794.1,Y,Y,2,10.6,16.1,1.5,0.749,0.749,0.609,5,2024-11-01
여성,66.0,고등학교,결혼,3,1,퇴직,3000만원 미만,기타,산업,N,전세,연립/다세대/빌라,양호,Y,0,Y,할부금융(장/단기),금,10,단독,25000000,20,36,19,변동,6.79,20000000,593277.8,11272278.2,Y,Y,0,11.2,10.0,3.5,0.723,0.863,0.643,17,2023-11-01
남성,66.2,고등학교,결혼,2,0,퇴직,3000만원 미만,기타,외국계,N,반전세,아파트,양호,N,0,Y,할부금융(장/단기),수,9,배우,30000000,30,48,9,변동,6.83,21000000,467381.3,4206431.7,Y,Y,0,12.0,2.5,0.0,0.841,0.861,0.989,39,2022-01-01
여성,66.2,고등학교,결혼,3,1,퇴직,3000만원~5000만원 미만,기타,공공,Y,자가,아파트,양호,Y,0,Y,할부금융(장/단기),수,16,친지,25000000,10,24,9,변동,5.1,22500000,985312.5,8867812.5,Y,Y,1,11.0,18.7,0.0,,0.985,0.785,15,2024-01-01
남성,66.4,전문대,독신,2,1,퇴직,3000만원~5000만원 미만,기타,산업,Y,자가,연립/다세대/빌라,양호,N,0,Y,할부금융(장/단기),목,11,단독,30000000,10,24,12,변동,6.1,27000000,1193625.0,14323500.0,Y,Y,1,12.1,0.0,4.3,,0.893,0.813,12,2024-04-01
여성,66.4,중학교,독신,1,0,퇴직,3000만원~5000만원 미만,기타,서비스,Y,자가,연립/다세대/빌라,양호,Y,0,Y,할부금융(장/단기),화,12,자녀,30000000,10,24,17,고정,6.4,27000000,1197000.0,20349000.0,Y,Y,0,11.7,16.9,1.0,0.741,0.781,,7,2024-09-01
남성,67.5,대학교,독신,1,0,퇴직,5000만원~1억원 미만,기타,서비스,Y,자가,아파트,양호,Y,0,N,할부금융(장/단기),화,17,기타,43000000,10,24,8,고정,4.6,38700000,1686675.0,13493400.0,Y,Y,0,12.2,7.4,5.1,,0.991,0.831,16,2023-12-01
여성,49.4,전문대,결혼,5,3,퇴직,5000만원~1억원 미만,기타,무역,Y,자가,아파트,양호,Y,0,Y,할부금융(장/단기),월,9,단독,25000000,20,36,31,변동,4.39,20000000,579944.4,17978276.4,Y,Y,3,4.4,26.4,7.1,,0.893,0.753,5,2024-11-01
남성,49.5,고등학교,독신,2,1,퇴직,3000만원 미만,기타,외국계,Y,자가,아파트,양호,Y,0,N,할부금융(장/단기),수,17,단독,15000000,10,24,17,혼합,6.85,13500000,601031.3,10217532.1,Y,Y,2,3.3,0.5,1.2,0.547,0.487,0.587,7,2024-09-01
여성,50.5,고등학교,독신,1,0,퇴직,3000만원 미만,기타,산업,Y,공공장기,아파트,양호,Y,0,Y,오토론,목,10,기타,15000000,10,24,15,변동,6.7,13500000,600187.5,9002812.5,Y,Y,2,5.4,30.4,1.9,,0.393,0.293,9,2024-07-01
남성,50.6,고등학교,결혼,3,1,퇴직,5000만원~1억원 미만,기타,서비스,N,월세,연립/다세대/빌라,양호,Y,0,Y,할부금융(장/단기),월,17,단독,30000000,10,24,15,변동,4.3,27000000,1173375.0,17600625.0,Y,Y,1,5.4,0.6,4.6,0.597,0.717,0.837,9,2024-07-01
남성,51.4,대학원,독신,2,1,퇴직,3000만원 미만,기타,무역,Y,가족공동,아파트,양호,N,0,N,할부금융(장/단기),월,10,친지,30000000,20,36,9,혼합,6.94,24000000,712933.3,6416399.7,Y,Y,2,6.3,15.2,3.9,0.594,0.694,0.454,27,2023-01-01
남성,51.6,고등학교,결혼,2,0,퇴직,3000만원~5000만원 미만,기타,서비스,Y,자가,단독주택,양호,Y,0,Y,할부금융(장/단기),화,15,배우,30000000,20,48,16,변동,5.23,24000000,526150.0,8418400.0,Y,Y,0,6.3,1.8,4.4,,0.668,0.628,32,2022-08-01
남성,51.6,대학교,결혼,2,0,퇴직,3000만원~5000만원 미만,기타,운송,Y,자가,오피스텔,양호,Y,0,Y,할부금융(장/단기),화,15,배우,20000000,10,24,7,변동,5.1,18000000,788250.0,5517750.0,Y,Y,0,6.3,1.8,4.4,,0.948,0.628,17,2023-11-01
남성,52.3,전문대,결혼,3,1,퇴직,3000만원~5000만원 미만,기타,무역,Y,자가,아파트,양호,Y,0,Y,할부금융(장/단기),금,11,단독,30000000,30,48,9,변동,5.23,21000000,460381.3,4143431.7,Y,Y,1,7.0,3.4,2.5,,0.746,0.506,39,2022-01-01
여성,52.3,대학교,결혼,2,0,퇴직,5000만원~1억원 미만,기타,산업,Y,자가,아파트,양호,Y,0,N,할부금융(장/단기),금,12,단독,15000000,0,12,4,변동,4.3,15000000,1303750.0,5215000.0,N,Y,0,7.3,5.9,4.7,,0.423,0.683,8,2024-08-01
남성,52.4,고등학교,결혼,3,1,퇴직,3000만원~5000만원 미만,기타,산업,Y,자가,연립/다세대/빌라,양호,Y,1,Y,할부금융(장/단기),화,12,단독,25000000,10,24,18,변동,6.1,22500000,994687.5,17904375.0,Y,Y,0,2.1,24.4,0.0,0.064,0.184,,6,2024-10-01
남성,52.5,전문대,이혼,1,0,퇴직,3000만원 미만,기타,서비스,Y,자가,단독주택,양호,Y,0,Y,할부금융(장/단기),화,10,단독,43000000,10,24,14,변동,7.0,38700000,1725375.0,24155250.0,Y,Y,4,7.2,23.1,0.5,,0.982,0.702,10,2024-06-01
남성,53.5,대학교,결혼,2,0,퇴직,3000만원~5000만원 미만,기타,외국계,Y,자가,아파트,양호,Y,0,Y,할부금융(장/단기),월,17,단독,25000000,20,48,25,변동,6.23,20000000,442625.0,11065625.0,Y,Y,0,8.5,12.0,1.1,0.652,0.852,0.792,23,2023-05-01
남성,53.6,고등학교,결혼,5,3,퇴직,3000만원 미만,기타,공공,N,월세,아파트,양호,Y,0,N,할부금융(장/단기),월,14,단독,43000000,20,48,2,변동,6.83,34400000,765615.0,1531230.0,N,Y,0,8.5,18.2,2.6,0.73,0.51,0.77,46,2021-06-01
남성,53.8,전문대,독신,1,0,퇴직,3000만원~5000만원 미만,기타,무역,N,월세,아파트,양호,Y,1,N,할부금융(장/단기),수,13,단독,43000000,10,24,6,고정,6.4,38700000,1715700.0,10294200.0,Y,Y,0,8.7,14.8,0.0,0.182,0.162,0.022,18,2023-10-01
남성,54.1,전문대,독신,2,1,퇴직,3000만원 미만,기타,산업,Y,자가,아파트,양호,Y,0,Y,할부금융(장/단기),금,10,단독,25000000,30,36,16,변동,6.79,17500000,519118.1,8305889.6,Y,Y,0,7.9,12.2,1.0,0.695,0.775,0.735,20,2023-08-01
여성,54.7,대학교,결혼,2,0,퇴직,3000만원 미만,기타,서비스,Y,자가,연립/다세대/빌라,양호,Y,0,N,할부금융(장/단기),수,10,단독,30000000,30,48,2,변동,7.13,21000000,468693.8,937387.6,Y,Y,1,6.6,32.4,1.5,,0.643,0.863,46,2021-06-01
남성,54.8,전문대,결혼,3,1,퇴직,3000만원~5000만원 미만,기타,공공,N,반전세,아파트,양호,Y,0,N,할부금융(장/단기),월,13,기타,25000000,20,48,10,고정,5.53,20000000,439708.3,4397083.0,Y,Y,0,9.6,26.7,0.0,,0.348,0.168,38,2022-02-01
남성,54.9,전문대,이혼,1,0,퇴직,3000만원 미만,기타,외국계,Y,자가,아파트,양호,Y,0,N,할부금융(장/단기),수,10,단독,43000000,20,48,32,변동,6.83,34400000,765615.0,24499680.0,Y,Y,1,9.5,15.6,4.6,0.583,0.683,0.563,16,2023-12-01
남성,55.1,고등학교,독신,1,0,퇴직,3000만원 미만,기타,서비스,N,반전세,연립/다세대/빌라,양호,Y,1,Y,할부금융(장/단기),화,11,단독,20000000,30,48,13,변동,6.83,14000000,311587.5,4050637.5,Y,Y,2,9.6,8.3,4.8,,0.49,0.53,35,2022-05-01
남성,55.3,대학교,결혼,2,0,퇴직,3000만원 미만,기타,산업,Y,자가,연립/다세대/빌라,양호,Y,0,Y,할부금융(장/단기),월,10,배우,15000000,10,24,6,변동,6.7,13500000,600187.5,3601125.0,Y,Y,1,10.0,16.1,7.2,,0.924,0.744,18,2023-10-01
남성,55.5,전문대,결혼,3,1,퇴직,3000만원 미만,기타,서비스,Y,자가,연립/다세대/빌라,양호,Y,0,Y,할부금융(장/단기),금,10,단독,43000000,10,24,15,변동,6.7,38700000,1720537.5,25808062.5,Y,Y,0,9.3,37.4,0.0,,0.748,0.528,9,2024-07-01
남성,55.5,대학교,결혼,2,0,퇴직,3000만원 미만,기타,서비스,Y,자가,단독주택,양호,Y,0,Y,할부금융(장/단기),수,10,단독,52000000,30,48,25,변동,7.13,36400000,812402.5,20310062.5,Y,Y,2,10.1,0.0,2.6,0.657,0.717,,23,2023-05-01
남성,55.5,중학교,결혼,2,0,퇴직,3000만원 미만,기타,운송,Y,자가,오피스텔,양호,Y,0,Y,할부금융(장/단기),수,19,단독,25000000,20,48,9,변동,7.13,20000000,446375.0,4017375.0,Y,Y,2,0.0,18.3,2.6,0.657,0.597,0.557,39,2022-01-01
남성,55.6,고등학교,결혼,2,0,퇴직,3000만원 미만,기타,무역,Y,자가,아파트,양호,Y,0,N,할부금융(장/단기),월,10,단독,43000000,10,24,12,고정,7.0,38700000,1725375.0,20704500.0,Y,Y,1,10.5,9.1,5.9,0.755,0.915,,12,2024-04-01
남성,55.6,고등학교,결혼,2,0,퇴직,3000만원 미만,기타,서비스,Y,자가,아파트,양호,Y,0,N,할부금융(장/단기),화,16,단독,25000000,10,24,9,변동,6.7,22500000,1000312.5,9002812.5,Y,Y,5,10.5,0.3,3.6,0.49,0.49,0.55,15,2024-01-01
남성,55.8,고등학교,독신,2,1,퇴직,3000만원~5000만원 미만,기타,서비스,Y,자가,연립/다세대/빌라,양호,Y,0,N,할부금융(장/단기),화,16,단독,30000000,0,12,4,변동,6.1,30000000,2652500.0,10610000.0,Y,Y,3,9.5,26.0,6.3,,0.653,0.693,8,2024-08-01
남성,55.9,대학교,독신,2,1,퇴직,3000만원~5000만원 미만,기타,무역,Y,자가,아파트,양호,Y,0,Y,할부금융(장/단기),화,11,단독,43000000,20,36,25,변동,6.19,34400000,1014704.4,25367610.0,Y,Y,1,10.8,21.0,4.2,0.696,0.516,0.596,11,2024-05-01
남성,55.9,고등학교,결혼,2,0,퇴직,5000만원~1억원 미만,기타,서비스,Y,자가,연립/다세대/빌라,양호,Y,0,Y,할부금융(장/단기),목,9,단독,20000000,30,48,9,변동,4.43,14000000,304587.5,2741287.5,Y,Y,4,0.0,34.0,3.9,,0.78,0.44,39,2022-01-01
남성,56.0,전문대,결혼,5,3,퇴직,3000만원 미만,기타,무역,Y,자가,아파트,양호,N,0,Y,할부금융(장/단기),수,15,단독,61000000,10,24,10,변동,7.0,54900000,2447625.0,24476250.0,Y,Y,0,10.9,21.2,7.2,0.891,0.711,0.831,14,2024-02-01
