Gender,Age,Education,MaritalStatus,FamilyCount,ChildCount,IncomeType,IncomeClass,Occupation,OrgType,HouseOwnYN,DwellingType,HousingType,ResidenceClass,CarOwnedYN,ActiveLoanYN,LoanType,ApplWeek,ApplHour,Accompany,CarPrice,Deposit,LoanTerm,LoanRemainTerm,InterestType,LoanAmount,LoanRemainAmount,HomeAddMatchedYN,WorkAddMatchedYN,InquiryCount,IdChangedYears,InfoChangedYears,PhoneChangedYears
남성,58.8,전문대,독신,4,3,퇴직,5000만원~1억원 미만,기타,산업,Y,자가,아파트,양호,N,N,할부금융(장/단기),화,13,단독,15000000,30,48,48,변동,10500000,10500000,Y,Y,6,11.0,9.7,0.5
남성,59.0,고등학교,독신,4,3,퇴직,3000만원 미만,기타,외국계,Y,자가,아파트,양호,N,Y,할부금융(장/단기),수,12,단독,25000000,20,48,48,변동,20000000,20000000,Y,Y,0,11.6,25.8,0.8
남성,59.0,전문대,결혼,3,1,퇴직,5000만원~1억원 미만,기타,기타,Y,자가,아파트,양호,Y,N,할부금융(장/단기),목,11,단독,52000000,30,48,48,혼합,36400000,36400000,Y,Y,0,12.7,10.0,0.0
남성,59.4,전문대,결혼,4,2,퇴직,3000만원~5000만원 미만,기타,서비스,Y,자가,연립/다세대/빌라,양호,N,Y,할부금융(장/단기),화,11,단독,30000000,30,36,36,변동,21000000,21000000,Y,Y,0,12.8,23.8,0.0
남성,59.5,고등학교,결혼,5,3,퇴직,3000만원~5000만원 미만,기타,외국계,Y,자가,아파트,양호,N,Y,오토론,월,10,배우,15000000,30,48,48,변동,10500000,10500000,Y,Y,0,12.3,27.8,0.0
남성,59.5,고등학교,독신,2,1,퇴직,5000만원~1억원 미만,기타,공공,N,월세,아파트,양호,N,N,할부금융(장/단기),목,12,단독,18000000,10,24,24,고정,16200000,16200000,Y,Y,0,13.0,30.1,6.1
남성,59.7,고등학교,결혼,4,2,퇴직,5000만원~1억원 미만,기타,운송,Y,자가,오피스텔,양호,Y,Y,오토론,목,17,단독,20000000,30,36,36,변동,14000000,14000000,Y,Y,1,12.0,4.3,3.0
여성,59.7,고등학교,결혼,3,1,퇴직,5000만원~1억원 미만,기타,외국계,N,월세,아파트,양호,Y,Y,할부금융(장/단기),화,16,단독,30000000,20,48,48,혼합,24000000,24000000,Y,Y,2,12.3,1.5,0.7
남성,60.0,고등학교,이혼,2,1,퇴직,5000만원~1억원 미만,기타,무역,Y,자가,아파트,양호,N,Y,할부금융(장/단기),월,10,단독,30000000,20,36,36,변동,24000000,24000000,Y,Y,4,10.7,1.0,4.6
남성,60.2,고등학교,결혼,2,0,퇴직,3000만원~5000만원 미만,기타,기타,Y,자가,단독주택,양호,Y,Y,오토론,화,17,단독,20000000,20,36,36,고정,16000000,16000000,Y,Y,1,0.0,39.4,5.6
남성,61.4,고등학교,독신,2,1,퇴직,3000만원 미만,기타,산업,Y,자가,연립/다세대/빌라,양호,N,Y,오토론,목,10,단독,30000000,20,12,12,고정,24000000,24000000,Y,Y,3,11.9,1.5,0.0
남성,61.5,고등학교,결혼,3,1,퇴직,3000만원~5000만원 미만,기타,무역,N,반전세,아파트,양호,N,Y,할부금융(장/단기),금,13,단독,30000000,20,36,36,변동,24000000,24000000,Y,Y,1,11.2,20.9,1.0
여성,61.6,전문대,결혼,2,0,퇴직,5000만원~1억원 미만,기타,서비스,Y,자가,연립/다세대/빌라,양호,Y,Y,할부금융(장/단기),월,13,단독,25000000,30,36,36,변동,17500000,17500000,Y,Y,3,12.0,24.9,0.0
남성,61.7,대학교,이혼,3,2,퇴직,5000만원~1억원 미만,기타,무역,Y,자가,아파트,양호,N,N,할부금융(장/단기),수,9,단독,30000000,10,24,24,변동,27000000,27000000,Y,Y,1,4.8,1.6,0.0
여성,62.3,고등학교,결혼,2,0,퇴직,3000만원~5000만원 미만,기타,산업,Y,자가,아파트,양호,Y,Y,할부금융(장/단기),화,9,단독,43000000,10,24,24,고정,38700000,38700000,Y,Y,8,4.7,12.6,1.7
남성,62.9,고등학교,결혼,2,0,퇴직,3000만원 미만,기타,서비스,Y,자가,연립/다세대/빌라,양호,Y,Y,오토론,화,11,자녀,20000000,20,12,12,변동,16000000,16000000,Y,Y,2,0.0,10.7,1.7
남성,63.2,대학교,결혼,3,1,퇴직,3000만원 미만,기타,서비스,Y,자가,아파트,양호,N,N,할부금융(장/단기),수,13,단독,52000000,30,48,48,혼합,36400000,36400000,Y,Y,1,11.3,26.4,0.0
남성,64.6,대학교,독신,1,0,퇴직,5000만원~1억원 미만,기타,서비스,N,전세,연립/다세대/빌라,양호,Y,Y,할부금융(장/단기),목,11,단독,30000000,20,48,48,혼합,24000000,24000000,Y,Y,0,11.9,11.8,3.7
남성,65.9,고등학교,독신,1,0,퇴직,3000만원 미만,기타,서비스,Y,자가,연립/다세대/빌라,양호,N,Y,오토론,화,17,단독,25000000,20,48,48,변동,20000000,20000000,Y,Y,1,12.4,3.6,0.0
남성,67.6,고등학교,이혼,1,0,퇴직,3000만원~5000만원 미만,기타,공공,Y,자가,아파트,양호,Y,Y,할부금융(장/단기),화,9,단독,30000000,0,12,12,변동,30000000,30000000,Y,Y,1,11.6,0.8,2.8
남성,38.7,대학원,결혼,4,2,퇴직,3000만원 미만,기타,서비스,N,전세,연립/다세대/빌라,양호,Y,Y,할부금융(장/단기),월,15,배우,52000000,0,12,12,변동,52000000,52000000,Y,Y,0,7.8,14.1,0.0
여성,44.4,고등학교,결혼,5,3,퇴직,5000만원~1억원 미만,기타,서비스,Y,자가,연립/다세대/빌라,양호,Y,Y,할부금융(장/단기),수,12,단독,43000000,30,36,36,변동,30100000,30100000,N,Y,5,0.0,0.8,1.9
남성,47.4,대학교,독신,4,3,퇴직,5000만원~1억원 미만,기타,서비스,Y,자가,연립/다세대/빌라,양호,Y,N,할부금융(장/단기),수,17,단독,61000000,10,24,24,고정,54900000,54900000,Y,Y,4,2.3,19.0,1.8
남성,50.1,대학교,이혼,2,1,퇴직,1억원 이상,기타,무역,Y,자가,아파트,양호,Y,N,할부금융(장/단기),목,16,단독,15000000,30,48,48,변동,10500000,10500000,Y,Y,6,4.9,15.6,0.0
남성,50.5,대학교,결혼,4,2,퇴직,5000만원~1억원 미만,기타,서비스,Y,가족공동,단독주택,양호,N,Y,오토론,목,11,단독,25000000,10,24,24,변동,22500000,22500000,Y,Y,2,5.5,3.0,6.2
여성,51.0,전문대,독신,2,1,퇴직,5000만원~1억원 미만,기타,운송,Y,자가,오피스텔,양호,Y,Y,할부금융(장/단기),화,11,단독,30000000,10,24,24,변동,27000000,27000000,Y,Y,1,5.9,11.9,7.0
남성,53.6,대학교,독신,2,1,퇴직,3000만원~5000만원 미만,기타,서비스,N,월세,연립/다세대/빌라,양호,N,Y,할부금융(장/단기),화,10,단독,43000000,10,24,24,변동,38700000,38700000,Y,Y,4,8.5,4.2,1.2
남성,54.6,고등학교,결혼,3,1,퇴직,3000만원 미만,기타,서비스,Y,자가,아파트,양호,Y,Y,오토론,월,11,친지,43000000,20,36,36,변동,34400000,34400000,Y,Y,1,9.6,5.9,1.7
남성,54.8,전문대,결혼,2,0,퇴직,3000만원~5000만원 미만,기타,서비스,Y,자가,단독주택,양호,Y,Y,할부금융(장/단기),목,10,단독,20000000,30,48,48,변동,14000000,14000000,Y,Y,2,8.6,12.7,7.7
남성,55.6,고등학교,독신,2,1,퇴직,3000만원~5000만원 미만,기타,외국계,N,반전세,아파트,양호,Y,N,할부금융(장/단기),월,9,단독,15000000,20,12,12,변동,12000000,12000000,Y,Y,1,9.2,19.5,1.9
여성,56.3,대학교,결혼,2,0,퇴직,5000만원~1억원 미만,기타,무역,Y,자가,아파트,양호,Y,Y,할부금융(장/단기),월,9,단독,15000000,10,24,24,변동,13500000,13500000,Y,Y,1,0.0,5.4,4.2
남성,56.3,대학원,결혼,4,2,퇴직,5000만원~1억원 미만,기타,서비스,Y,자가,연립/다세대/빌라,양호,N,Y,할부금융(장/단기),금,11,단독,15000000,10,24,24,변동,13500000,13500000,Y,Y,0,9.4,33.9,0.0
남성,57.0,고등학교,이혼,1,0,퇴직,5000만원~1억원 미만,기타,무역,Y,자가,아파트,양호,Y,Y,할부금융(장/단기),목,15,단독,25000000,20,48,48,변동,20000000,20000000,Y,Y,6,11.7,28.9,5.4
남성,57.0,전문대,결혼,2,0,퇴직,5000만원~1억원 미만,기타,산업,N,월세,연립/다세대/빌라,양호,Y,Y,오토론,수,11,단독,15000000,30,48,48,변동,10500000,10500000,Y,Y,0,11.6,11.6,3.7
여성,57.1,대학교,결혼,2,0,퇴직,5000만원~1억원 미만,기타,산업,Y,자가,연립/다세대/빌라,양호,Y,Y,할부금융(장/단기),화,10,배우,18000000,10,24,24,변동,16200000,16200000,Y,Y,1,11.8,34.6,1.6
남성,57.1,전문대,독신,1,0,퇴직,5000만원~1억원 미만,기타,외국계,Y,자가,아파트,양호,Y,N,오토론,목,11,단독,25000000,20,48,48,변동,20000000,20000000,Y,Y,3,11.0,13.0,4.5
여성,57.6,대학교,독신,2,1,퇴직,5000만원~1억원 미만,기타,기타,Y,자가,단독주택,양호,N,N,할부금융(장/단기),금,11,단독,15000000,10,24,24,변동,13500000,13500000,Y,Y,1,12.4,30.7,2.2
남성,57.6,중학교,결혼,3,1,퇴직,5000만원~1억원 미만,기타,운송,Y,자가,오피스텔,양호,Y,Y,할부금융(장/단기),화,11,단독,20000000,20,36,36,고정,16000000,16000000,Y,Y,2,4.4,0.1,1.0
남성,57.6,대학교,결혼,2,0,퇴직,3000만원~5000만원 미만,기타,공공,Y,자가,아파트,양호,Y,Y,할부금융(장/단기),수,17,배우,43000000,10,24,24,고정,38700000,38700000,Y,Y,0,11.5,30.6,2.6
남성,58.0,고등학교,독신,1,0,퇴직,3000만원~5000만원 미만,기타,산업,Y,자가,연립/다세대/빌라,양호,Y,Y,할부금융(장/단기),월,13,친지,25000000,30,36,36,고정,17500000,17500000,Y,Y,1,8.8,8.8,0.0
남성,58.1,전문대,독신,1,0,퇴직,3000만원~5000만원 미만,기타,외국계,Y,자가,아파트,양호,Y,N,할부금융(장/단기),금,10,친지,55000000,0,12,12,고정,55000000,55000000,Y,Y,1,12.9,12.9,4.6
남성,58.1,고등학교,독신,1,0,퇴직,5000만원~1억원 미만,기타,서비스,Y,자가,연립/다세대/빌라,양호,Y,Y,할부금융(장/단기),수,12,단독,43000000,20,48,48,변동,34400000,34400000,Y,Y,4,7.9,11.2,4.2
남성,58.2,전문대,독신,2,1,퇴직,3000만원~5000만원 미만,기타,서비스,Y,자가,단독주택,양호,Y,N,할부금융(장/단기),월,15,단독,25000000,30,36,36,고정,17500000,17500000,Y,Y,0,11.9,2.7,0.6
남성,58.3,대학교,결혼,4,2,퇴직,3000만원~5000만원 미만,기타,서비스,Y,자가,연립/다세대/빌라,양호,N,Y,할부금융(장/단기),화,11,배우,30000000,10,24,24,변동,27000000,27000000,Y,Y,0,0.0,31.9,2.2
남성,58.3,대학교,결혼,2,0,퇴직,3000만원~5000만원 미만,기타,운송,Y,자가,오피스텔,양호,Y,N,할부금융(장/단기),화,12,단독,52000000,20,12,12,변동,41600000,41600000,Y,Y,1,12.0,29.3,2.4
남성,58.5,대학교,결혼,5,3,퇴직,5000만원~1억원 미만,기타,산업,N,전세,연립/다세대/빌라,양호,N,Y,할부금융(장/단기),목,17,단독,15000000,30,48,48,변동,10500000,10500000,Y,Y,7,10.6,10.6,2.7
남성,58.5,고등학교,결혼,5,3,퇴직,5000만원~1억원 미만,기타,서비스,N,전세,단독주택,양호,N,Y,할부금융(장/단기),수,12,단독,25000000,20,48,48,변동,20000000,20000000,Y,Y,0,13.3,12.0,5.2
남성,58.6,대학교,결혼,4,2,퇴직,3000만원 미만,기타,기타,Y,자가,아파트,양호,N,Y,할부금융(장/단기),수,9,단독,43000000,20,36,36,변동,34400000,34400000,Y,Y,3,10.0,11.1,1.8
남성,59.2,전문대,결혼,3,1,퇴직,3000만원 미만,기타,산업,Y,자가,연립/다세대/빌라,양호,N,Y,할부금융(장/단기),화,9,단독,20000000,20,12,12,변동,16000000,16000000,Y,Y,0,13.3,6.1,0.7
남성,59.8,고등학교,결혼,2,0,퇴직,5000만원~1억원 미만,기타,서비스,Y,자가,아파트,양호,Y,N,할부금융(장/단기),월,11,단독,20000000,20,36,36,고정,16000000,16000000,Y,Y,3,12.2,5.1,8.5
남성,60.0,고등학교,결혼,3,1,퇴직,3000만원~5000만원 미만,기타,운송,Y,자가,오피스텔,양호,N,Y,할부금융(장/단기),목,13,단독,18000000,30,48,48,변동,12600000,12600000,Y,Y,1,10.7,13.7,1.8
남성,60.5,고등학교,결혼,2,0,퇴직,3000만원~5000만원 미만,기타,무역,Y,가족공동,아파트,양호,Y,Y,할부금융(장/단기),화,13,단독,18000000,10,24,24,변동,16200000,16200000,Y,Y,2,0.0,25.3,6.9
남성,60.5,고등학교,이혼,2,1,퇴직,3000만원~5000만원 미만,기타,산업,Y,자가,연립/다세대/빌라,양호,N,Y,오토론,금,11,단독,30000000,0,12,12,변동,30000000,30000000,Y,Y,1,0.0,18.0,0.8
남성,60.5,전문대,독신,2,1,퇴직,5000만원~1억원 미만,기타,산업,Y,자가,아파트,양호,N,Y,할부금융(장/단기),월,12,단독,25000000,10,24,24,변동,22500000,22500000,Y,Y,2,11.0,24.8,0.1
남성,60.9,전문대,결혼,2,0,퇴직,3000만원 미만,기타,운송,Y,자가,오피스텔,양호,Y,Y,할부금융(장/단기),월,12,단독,55000000,20,12,12,변동,44000000,44000000,Y,Y,3,13.4,25.0,1.4
남성,60.9,대학교,결혼,3,1,퇴직,3000만원~5000만원 미만,기타,무역,Y,자가,아파트,양호,N,Y,오토론,금,10,단독,30000000,10,24,24,변동,27000000,27000000,Y,Y,2,11.2,27.7,1.0
남성,61.2,전문대,독신,1,0,퇴직,1억원 이상,기타,무역,Y,자가,아파트,양호,Y,Y,할부금융(장/단기),금,11,단독,25000000,20,36,36,변동,20000000,20000000,N,Y,3,11.6,36.1,3.1
남성,61.6,전문대,독신,2,1,퇴직,1억원 이상,기타,운송,Y,자가,오피스텔,양호,N,Y,할부금융(장/단기),월,12,단독,25000000,30,36,36,고정,17500000,17500000,Y,Y,2,11.7,1.7,5.7
남성,62.3,중학교,독신,1,0,퇴직,5000만원~1억원 미만,기타,서비스,Y,자가,연립/다세대/빌라,양호,Y,Y,할부금융(장/단기),월,13,단독,30000000,20,48,48,혼합,24000000,24000000,Y,Y,4,11.4,17.3,5.3
여성,62.4,고등학교,결혼,2,0,퇴직,3000만원 미만,기타,무역,Y,자가,아파트,양호,Y,Y,할부금융(장/단기),목,10,단독,20000000,30,48,48,변동,14000000,14000000,Y,Y,0,10.6,33.6,0.8
남성,62.5,전문대,결혼,2,0,퇴직,3000만원~5000만원 미만,기타,서비스,Y,자가,연립/다세대/빌라,양호,N,Y,할부금융(장/단기),목,9,배우,52000000,20,36,36,변동,41600000,41600000,Y,Y,1,11.4,31.8,0.8
남성,62.5,고등학교,결혼,4,2,퇴직,5000만원~1억원 미만,기타,기타,N,전세,아파트,양호,N,N,할부금융(장/단기),금,12,친지,30000000,30,36,36,변동,21000000,21000000,Y,Y,3,14.0,14.0,0.0
남성,62.8,고등학교,독신,2,1,퇴직,5000만원~1억원 미만,기타,기타,Y,자가,아파트,양호,N,N,할부금융(장/단기),목,14,단독,43000000,20,36,36,변동,34400000,34400000,Y,Y,1,12.6,30.2,0.1
남성,63.1,고등학교,결혼,2,0,퇴직,3000만원~5000만원 미만,기타,무역,N,반전세,아파트,양호,Y,Y,할부금융(장/단기),수,14,친지,15000000,30,48,48,변동,10500000,10500000,Y,Y,0,11.7,9.2,4.2
남성,63.2,전문대,독신,1,0,퇴직,5000만원~1억원 미만,기타,서비스,N,반전세,연립/다세대/빌라,양호,Y,Y,할부금융(장/단기),화,11,친지,30000000,10,24,24,변동,27000000,27000000,Y,Y,0,2.3,13.5,4.2
남성,63.7,고등학교,이혼,1,0,퇴직,3000만원 미만,기타,외국계,Y,자가,아파트,양호,Y,N,할부금융(장/단기),수,9,단독,52000000,20,36,36,변동,41600000,41600000,Y,Y,1,0.0,5.8,7.3
여성,64.1,고등학교,결혼,4,2,퇴직,3000만원~5000만원 미만,기타,산업,Y,자가,아파트,양호,N,Y,할부금융(장/단기),금,15,단독,30000000,20,48,48,혼합,24000000,24000000,Y,Y,6,11.1,19.1,0.8
남성,64.2,고등학교,결혼,2,0,퇴직,3000만원 미만,기타,서비스,Y,자가,아파트,양호,Y,Y,할부금융(장/단기),수,13,단독,43000000,20,36,36,변동,34400000,34400000,Y,Y,0,12.6,32.9,0.0
남성,64.3,고등학교,독신,2,1,퇴직,3000만원~5000만원 미만,기타,무역,Y,자가,아파트,양호,N,N,할부금융(장/단기),금,12,단독,25000000,30,36,36,변동,17500000,17500000,Y,Y,3,12.1,17.5,0.0
남성,64.7,대학교,결혼,3,1,퇴직,3000만원~5000만원 미만,기타,외국계,Y,자가,아파트,양호,N,N,할부금융(장/단기),금,10,단독,43000000,30,48,48,변동,30100000,30100000,Y,Y,2,13.1,15.9,0.0
남성,65.0,고등학교,독신,2,1,퇴직,5000만원~1억원 미만,기타,공공,Y,자가,아파트,양호,N,N,할부금융(장/단기),화,18,단독,52000000,20,12,12,변동,41600000,41600000,Y,Y,0,11.4,0.0,0.0
남성,65.9,전문대,결혼,2,0,퇴직,5000만원~1억원 미만,기타,외국계,N,반전세,아파트,양호,Y,N,할부금융(장/단기),월,18,친지,43000000,20,36,36,변동,34400000,34400000,Y,Y,2,11.8,7.2,4.3
남성,66.6,전문대,독신,1,0,퇴직,3000만원 미만,기타,기타,Y,자가,연립/다세대/빌라,양호,Y,N,할부금융(장/단기),화,13,단독,30000000,0,12,12,변동,30000000,30000000,Y,Y,0,13.1,11.8,1.0
남성,66.7,대학교,결혼,2,0,퇴직,3000만원~5000만원 미만,기타,서비스,Y,자가,연립/다세대/빌라,양호,Y,Y,할부금융(장/단기),목,11,단독,55000000,20,36,36,변동,44000000,44000000,Y,Y,3,13.0,33.1,1.3
남성,68.0,대학교,결혼,2,0,퇴직,3000만원~5000만원 미만,기타,공공,N,전세,아파트,양호,N,N,할부금융(장/단기),화,9,단독,20000000,10,24,24,변동,18000000,18000000,Y,Y,0,11.2,27.7,0.1
여성,45.7,대학교,이혼,2,1,퇴직,3000만원~5000만원 미만,기타,서비스,Y,자가,연립/다세대/빌라,양호,N,N,할부금융(장/단기),금,16,단독,25000000,20,48,48,변동,20000000,20000000,Y,Y,0,0.0,4.6,2.5
남성,48.0,전문대,독신,2,1,퇴직,3000만원 미만,기타,운송,Y,자가,오피스텔,양호,Y,Y,할부금융(장/단기),화,17,단독,43000000,30,48,48,변동,30100000,30100000,Y,Y,1,2.9,26.2,5.0
남성,50.3,고등학교,결혼,3,1,퇴직,3000만원~5000만원 미만,기타,무역,Y,자가,아파트,양호,Y,Y,할부금융(장/단기),목,12,단독,15000000,10,24,24,변동,13500000,13500000,Y,Y,0,5.3,1.7,2.9
여성,50.8,전문대,독신,1,0,퇴직,3000만원~5000만원 미만,기타,공공,N,월세,아파트,양호,Y,Y,할부금융(장/단기),금,12,단독,52000000,0,12,12,변동,52000000,52000000,Y,Y,3,5.7,0.0,8.0
여성,53.4,전문대,결혼,3,1,퇴직,5000만원~1억원 미만,기타,서비스,Y,자가,아파트,양호,N,Y,할부금융(장/단기),수,17,단독,25000000,30,36,36,변동,17500000,17500000,Y,Y,0,8.2,17.5,1.1
남성,53.9,고등학교,독신,2,1,퇴직,5000만원~1억원 미만,기타,산업,Y,자가,아파트,양호,Y,Y,할부금융(장/단기),수,12,친지,15000000,0,12,12,변동,15000000,15000000,Y,Y,1,8.8,3.0,0.0
여성,54.0,고등학교,독신,1,0,퇴직,3000만원 미만,기타,서비스,Y,자가,아파트,양호,Y,Y,할부금융(장/단기),화,9,단독,61000000,30,48,48,변동,42700000,42700000,Y,Y,4,8.9,21.1,0.0
남성,54.1,대학교,결혼,4,2,퇴직,3000만원 미만,기타,산업,Y,자가,아파트,양호,Y,N,할부금융(장/단기),수,17,단독,30000000,20,36,36,변동,24000000,24000000,Y,Y,0,9.0,0.0,2.0
남성,54.1,대학교,이혼,2,1,퇴직,5000만원~1억원 미만,기타,외국계,Y,자가,아파트,양호,N,Y,할부금융(장/단기),수,17,단독,43000000,30,36,36,변동,30100000,30100000,Y,Y,1,9.0,7.9,6.2
남성,54.2,고등학교,결혼,4,2,퇴직,5000만원~1억원 미만,기타,서비스,Y,자가,단독주택,양호,Y,N,할부금융(장/단기),목,15,단독,43000000,20,48,48,변동,34400000,34400000,Y,Y,5,0.0,16.4,5.0
남성,54.6,대학교,독신,1,0,퇴직,3000만원~5000만원 미만,기타,외국계,N,전세,아파트,양호,Y,Y,할부금융(장/단기),화,12,단독,15000000,30,48,48,변동,10500000,10500000,Y,Y,1,6.5,10.6,3.7
남성,54.6,대학원,독신,2,1,퇴직,3000만원~5000만원 미만,기타,서비스,N,전세,아파트,양호,Y,Y,할부금융(장/단기),화,12,단독,15000000,0,12,12,변동,15000000,15000000,Y,Y,1,6.5,10.6,3.7
남성,54.9,고등학교,독신,1,0,퇴직,5000만원~1억원 미만,기타,외국계,N,전세,아파트,양호,Y,Y,할부금융(장/단기),목,15,단독,15000000,10,24,24,변동,13500000,13500000,Y,Y,1,9.8,0.0,0.0
남성,55.4,대학원,결혼,4,2,퇴직,3000만원 미만,기타,서비스,Y,자가,연립/다세대/빌라,양호,N,Y,할부금융(장/단기),화,10,단독,52000000,0,12,12,변동,52000000,52000000,Y,Y,2,10.3,0.0,6.1
남성,56.3,전문대,결혼,3,1,퇴직,3000만원 미만,기타,공공,Y,자가,아파트,양호,N,Y,할부금융(장/단기),목,11,단독,43000000,10,24,24,고정,38700000,38700000,Y,Y,0,10.1,19.9,0.0
남성,56.3,대학교,결혼,4,2,퇴직,3000만원~5000만원 미만,기타,산업,Y,자가,아파트,양호,N,Y,할부금융(장/단기),금,12,단독,52000000,20,36,36,변동,41600000,41600000,Y,Y,2,9.7,17.6,1.1
남성,56.3,중학교,결혼,2,0,퇴직,3000만원 미만,기타,산업,Y,자가,연립/다세대/빌라,양호,Y,Y,할부금융(장/단기),수,15,단독,20000000,20,48,48,변동,16000000,16000000,Y,Y,2,9.5,18.2,4.6
남성,56.4,대학교,이혼,2,1,퇴직,3000만원~5000만원 미만,기타,외국계,Y,자가,아파트,양호,Y,Y,할부금융(장/단기),금,13,단독,25000000,10,24,24,변동,22500000,22500000,Y,Y,2,10.8,5.8,0.7
남성,56.9,대학교,결혼,4,2,퇴직,3000만원~5000만원 미만,기타,운송,Y,자가,오피스텔,양호,N,Y,할부금융(장/단기),화,9,기타,25000000,10,24,24,변동,22500000,22500000,Y,Y,0,11.5,6.7,4.6
남성,57.0,고등학교,결혼,2,0,퇴직,3000만원 미만,기타,공공,Y,자가,아파트,양호,Y,N,할부금융(장/단기),화,16,단독,30000000,20,36,36,변동,24000000,24000000,Y,Y,0,11.8,19.0,0.6
남성,57.1,대학교,독신,1,0,퇴직,3000만원 미만,기타,서비스,Y,자가,아파트,양호,Y,Y,할부금융(장/단기),금,9,단독,20000000,20,36,36,고정,16000000,16000000,Y,Y,1,11.8,28.6,1.5
남성,57.3,고등학교,독신,1,0,퇴직,3000만원 미만,기타,운송,Y,공공장기,오피스텔,양호,Y,Y,오토론,수,12,단독,30000000,20,36,36,변동,24000000,24000000,Y,Y,4,9.6,28.0,1.1
남성,57.5,고등학교,결혼,3,1,퇴직,3000만원 미만,기타,무역,Y,자가,아파트,양호,Y,Y,오토론,금,14,친지,30000000,20,36,36,변동,24000000,24000000,Y,Y,3,11.9,11.1,0.0
남성,58.5,고등학교,독신,3,2,퇴직,3000만원 미만,기타,무역,Y,자가,아파트,양호,N,Y,할부금융(장/단기),화,17,친지,15000000,10,24,24,변동,13500000,13500000,Y,Y,1,13.1,30.4,0.0
남성,58.6,대학교,결혼,2,0,퇴직,3000만원~5000만원 미만,기타,서비스,N,월세,단독주택,양호,Y,Y,할부금융(장/단기),금,16,단독,15000000,30,48,48,변동,10500000,10500000,Y,Y,2,11.2,7.5,2.5
남성,58.7,중학교,결혼,5,3,퇴직,3000만원 미만,기타,서비스,Y,자가,연립/다세대/빌라,양호,N,Y,할부금융(장/단기),월,10,단독,15000000,0,12,12,변동,15000000,15000000,Y,Y,3,11.9,0.0,3.4
여성,58.7,대학원,결혼,3,1,퇴직,3000만원~5000만원 미만,기타,서비스,N,반전세,연립/다세대/빌라,양호,Y,N,할부금융(장/단기),수,17,단독,61000000,10,24,24,변동,54900000,54900000,Y,Y,1,11.4,28.9,0.5
남성,58.8,전문대,이혼,3,2,퇴직,3000만원~5000만원 미만,기타,무역,Y,자가,아파트,양호,N,N,할부금융(장/단기),수,14,단독,30000000,20,48,48,혼합,24000000,24000000,Y,Y,1,13.4,25.5,5.1
남성,59.1,전문대,독신,3,2,퇴직,3000만원 미만,기타,운송,Y,자가,오피스텔,양호,N,N,할부금융(장/단기),금,10,단독,43000000,20,48,48,변동,34400000,34400000,Y,Y,3,10.9,33.4,0.8
여성,59.2,중학교,결혼,2,0,퇴직,3000만원~5000만원 미만,기타,기타,Y,자가,오피스텔,양호,Y,Y,오토론,금,14,단독,30000000,30,36,36,변동,21000000,21000000,Y,Y,2,10.7,0.6,0.4
여성,59.3,전문대,결혼,2,0,퇴직,3000만원~5000만원 미만,기타,산업,N,월세,아파트,양호,Y,Y,할부금융(장/단기),수,17,단독,30000000,0,12,12,변동,30000000,30000000,Y,Y,1,0.0,19.0,5.8
남성,59.5,대학교,독신,3,2,퇴직,3000만원 미만,기타,서비스,Y,자가,단독주택,양호,Y,N,할부금융(장/단기),금,10,단독,55000000,20,36,36,변동,44000000,44000000,Y,Y,1,4.0,1.3,1.9
남성,59.7,전문대,결혼,3,1,퇴직,3000만원~5000만원 미만,기타,서비스,Y,자가,연립/다세대/빌라,양호,N,Y,할부금융(장/단기),수,11,단독,20000000,20,48,48,변동,16000000,16000000,Y,Y,1,8.0,2.6,3.9
남성,59.7,전문대,결혼,5,3,퇴직,3000만원~5000만원 미만,기타,서비스,Y,자가,단독주택,양호,N,Y,할부금융(장/단기),수,11,단독,30000000,10,24,24,변동,27000000,27000000,Y,Y,1,8.0,0.0,3.9
여성,60.4,고등학교,결혼,2,0,퇴직,3000만원 미만,기타,무역,N,월세,아파트,양호,Y,Y,할부금융(장/단기),화,9,배우,30000000,10,24,24,변동,27000000,27000000,Y,Y,0,12.4,12.3,3.0
남성,61.5,고등학교,독신,1,0,퇴직,3000만원 미만,기타,외국계,N,반전세,아파트,양호,N,Y,할부금융(장/단기),화,14,단독,43000000,20,48,48,변동,34400000,34400000,Y,Y,2,13.3,29.2,0.5
여성,62.4,고등학교,결혼,2,0,퇴직,3000만원~5000만원 미만,기타,서비스,Y,공공장기,연립/다세대/빌라,양호,Y,Y,할부금융(장/단기),목,14,단독,15000000,0,12,12,변동,15000000,15000000,Y,Y,1,11.4,36.5,2.6
남성,62.5,중학교,독신,3,2,퇴직,5000만원~1억원 미만,기타,공공,N,전세,아파트,양호,N,N,할부금융(장/단기),화,10,단독,43000000,20,48,48,변동,34400000,34400000,Y,Y,6,14.0,14.0,5.3
남성,62.6,고등학교,결혼,3,1,퇴직,3000만원 미만,기타,산업,N,전세,연립/다세대/빌라,양호,N,N,할부금융(장/단기),화,13,자녀,20000000,30,36,36,변동,14000000,14000000,Y,Y,0,13.4,19.7,0.0
여성,62.8,중학교,결혼,3,1,퇴직,3000만원 미만,기타,외국계,Y,자가,아파트,양호,N,Y,오토론,화,17,배우,43000000,10,24,24,변동,38700000,38700000,Y,Y,0,13.4,1.8,0.0
