Gender,Age,Education,MaritalStatus,FamilyCount,ChildCount,IncomeType,IncomeClass,Occupation,OrgType,EmployedYears,HouseOwnYN,DwellingType,HousingType,ResidenceClass,CarOwnedYN,ActiveLoanYN,LoanType,ApplWeek,ApplHour,Accompany,CarPrice,Deposit,LoanTerm,LoanRemainTerm,InterestType,LoanAmount,LoanRemainAmount,HomeAddMatchedYN,WorkAddMatchedYN,InquiryCount,IdChangedYears,InfoChangedYears,PhoneChangedYears
남성,55.8,고등학교,결혼,3,1,서비스,3000만원 미만,청소/세탁,공공,14.0,Y,자가,오피스텔,양호,Y,Y,할부금융(장/단기),월,11,단독,52000000,20,12,12,변동,41600000,41600000,Y,Y,2,9.7,25.2,3.0
남성,56.1,전문대,결혼,2,0,공무원,5000만원~1억원 미만,매니저,교육,9.2,Y,자가,연립/다세대/빌라,양호,Y,Y,할부금융(장/단기),수,14,단독,20000000,30,36,36,변동,14000000,14000000,Y,N,2,8.0,0.3,1.8
여성,56.2,고등학교,결혼,2,0,사업,3000만원~5000만원 미만,운전,건설,2.4,N,반전세,아파트,양호,Y,Y,할부금융(장/단기),금,11,단독,43000000,10,24,24,변동,38700000,38700000,Y,Y,4,10.9,20.0,0.0
남성,56.6,전문대,독신,3,2,사업,5000만원~1억원 미만,매니저,제약,12.7,Y,자가,오피스텔,양호,N,Y,할부금융(장/단기),월,16,단독,30000000,30,48,48,혼합,21000000,21000000,Y,Y,0,11.5,24.4,1.4
남성,56.6,고등학교,결혼,4,2,기타,5000만원~1억원 미만,기타,기타,3.8,Y,자가,아파트,양호,N,Y,할부금융(장/단기),월,13,배우,30000000,10,24,24,변동,27000000,27000000,Y,Y,4,10.5,24.4,2.4
여성,56.9,대학교,결혼,2,0,서비스,3000만원~5000만원 미만,운전,기타,10.9,Y,자가,연립/다세대/빌라,양호,Y,Y,할부금융(장/단기),목,10,배우,30000000,20,36,36,변동,24000000,24000000,Y,Y,0,11.0,18.8,0.8
여성,57.0,대학교,결혼,2,0,서비스,5000만원~1억원 미만,일반업무,군/경,2.8,Y,자가,아파트,양호,Y,Y,할부금융(장/단기),금,9,단독,43000000,10,24,24,고정,38700000,38700000,Y,Y,1,11.8,23.1,4.8
남성,57.4,대학교,결혼,3,1,서비스,5000만원~1억원 미만,청소/세탁,군/경,19.2,N,월세,연립/다세대/빌라,양호,Y,Y,할부금융(장/단기),목,14,단독,15000000,0,12,12,변동,15000000,15000000,Y,Y,0,12.1,27.9,6.3
남성,57.6,대학교,결혼,2,0,서비스,3000만원~5000만원 미만,노동,산업,10.1,Y,자가,아파트,양호,Y,Y,할부금융(장/단기),목,10,단독,55000000,30,48,48,변동,38500000,38500000,Y,Y,1,11.5,15.0,4.4
남성,60.1,대학교,결혼,2,0,서비스,5000만원~1억원 미만,영업,일반,12.2,Y,자가,아파트,양호,Y,Y,할부금융(장/단기),화,10,단독,43000000,20,48,48,변동,34400000,34400000,Y,Y,0,11.0,25.8,3.2
남성,61.7,중학교,독신,1,0,사업,3000만원~5000만원 미만,청소/세탁,일반,1.5,Y,자가,아파트,양호,Y,Y,할부금융(장/단기),목,13,단독,30000000,30,36,36,변동,21000000,21000000,Y,Y,4,11.9,4.4,3.7
남성,62.3,중학교,독신,2,1,사업,5000만원~1억원 미만,영업,일반,4.6,Y,자가,아파트,양호,N,Y,할부금융(장/단기),화,17,단독,43000000,10,24,24,변동,38700000,38700000,Y,Y,1,12.0,22.5,2.0
여성,64.2,전문대,결혼,2,0,사업,3000만원~5000만원 미만,보안,일반,5.7,Y,자가,아파트,양호,Y,Y,할부금융(장/단기),화,11,단독,30000000,20,36,36,변동,24000000,24000000,Y,N,2,12.4,18.9,1.0
여성,66.0,고등학교,결혼,2,0,사업,3000만원~5000만원 미만,청소/세탁,서비스,6.7,Y,자가,오피스텔,양호,N,N,할부금융(장/단기),화,12,배우,43000000,10,24,24,변동,38700000,38700000,Y,Y,3,12.6,40.4,0.0
남성,23.8,고등학교,독신,1,0,서비스,3000만원 미만,일반업무,서비스,2.5,N,반전세,연립/다세대/빌라,최상,N,N,할부금융(장/단기),화,11,단독,30000000,10,24,24,변동,27000000,27000000,Y,Y,0,0.0,23.5,0.0
여성,25.5,전문대,독신,1,0,서비스,3000만원 미만,웨이터,일반,0.6,Y,자가,아파트,최상,N,Y,할부금융(장/단기),월,15,단독,55000000,20,36,36,변동,44000000,44000000,Y,Y,1,4.4,23.7,2.9
여성,27.8,중학교,결혼,2,0,서비스,5000만원~1억원 미만,보안,보안,1.6,Y,자가,아파트,최상,Y,Y,할부금융(장/단기),월,12,단독,15000000,10,24,24,변동,13500000,13500000,Y,Y,2,4.3,27.7,1.9
여성,28.5,대학교,독신,1,0,사업,3000만원~5000만원 미만,기타,일반,0.8,Y,공공장기,연립/다세대/빌라,최상,N,Y,할부금융(장/단기),목,14,단독,55000000,30,48,48,변동,38500000,38500000,Y,Y,4,6.9,28.1,2.5
남성,29.0,대학교,독신,1,0,서비스,3000만원~5000만원 미만,기타,일반,0.1,N,전세,아파트,최상,N,Y,오토론,금,9,단독,61000000,10,24,24,변동,54900000,54900000,Y,N,1,3.9,28.9,2.3
남성,29.5,전문대,독신,2,1,서비스,3000만원~5000만원 미만,기타,무역,0.5,N,전세,연립/다세대/빌라,최상,N,Y,오토론,수,18,단독,30000000,30,48,48,혼합,21000000,21000000,Y,Y,2,9.3,13.4,2.6
여성,29.8,전문대,독신,1,0,서비스,3000만원~5000만원 미만,IT개발/관리,일반,6.3,Y,자가,연립/다세대/빌라,최상,N,Y,할부금융(장/단기),목,17,단독,30000000,10,24,24,변동,27000000,27000000,Y,Y,1,9.0,13.8,0.0
여성,30.0,고등학교,독신,3,2,기타,5000만원~1억원 미만,운전,무역,3.0,Y,자가,오피스텔,최상,N,Y,오토론,월,16,단독,25000000,10,24,24,고정,22500000,22500000,Y,Y,4,9.3,13.1,1.5
남성,31.4,대학원,결혼,3,1,공무원,3000만원 미만,제약,제약,6.9,Y,자가,오피스텔,최상,N,Y,할부금융(장/단기),금,10,단독,43000000,30,48,48,변동,30100000,30100000,Y,Y,2,7.4,5.2,5.3
남성,31.8,대학교,결혼,4,2,사업,5000만원~1억원 미만,전문기술,무역,0.5,N,전세,아파트,최상,N,Y,할부금융(장/단기),월,15,자녀,43000000,20,36,36,변동,34400000,34400000,Y,Y,1,9.2,16.2,4.1
여성,32.9,대학원,결혼,3,1,서비스,5000만원~1억원 미만,영업,무역,0.6,Y,자가,아파트,최상,N,N,할부금융(장/단기),화,11,단독,15000000,0,12,12,변동,15000000,15000000,Y,Y,0,11.8,11.8,1.4
남성,33.5,대학교,독신,1,0,공무원,3000만원~5000만원 미만,기타,보안,4.1,Y,자가,아파트,최상,Y,Y,할부금융(장/단기),금,13,단독,15000000,20,36,36,변동,12000000,12000000,Y,Y,2,0.0,17.1,2.1
여성,34.0,전문대,독신,1,0,서비스,3000만원~5000만원 미만,기타,일반,11.8,Y,자가,연립/다세대/빌라,최상,Y,N,오토론,목,14,단독,15000000,0,12,12,변동,15000000,15000000,Y,Y,0,11.4,16.6,0.0
여성,35.0,대학교,결혼,3,1,서비스,1억원 이상,매니저,일반,7.9,Y,자가,아파트,최상,Y,Y,할부금융(장/단기),화,16,단독,20000000,20,36,36,고정,16000000,16000000,Y,Y,2,12.2,2.2,0.0
남성,35.3,전문대,독신,1,0,서비스,3000만원 미만,기타,무역,1.3,N,월세,연립/다세대/빌라,최상,Y,Y,할부금융(장/단기),목,11,단독,43000000,10,24,24,고정,38700000,38700000,Y,Y,1,9.1,3.0,1.1
남성,35.4,대학교,독신,1,0,기타,3000만원~5000만원 미만,제약,유치원,0.7,N,전세,아파트,최상,Y,Y,할부금융(장/단기),월,15,단독,55000000,20,36,36,변동,44000000,44000000,Y,Y,1,12.1,19.3,0.8
남성,35.6,대학교,독신,2,1,공무원,5000만원~1억원 미만,제약,산업,3.6,N,전세,연립/다세대/빌라,최상,N,N,할부금융(장/단기),수,19,단독,30000000,30,48,48,변동,21000000,21000000,Y,Y,4,11.3,19.0,5.0
남성,35.9,대학교,독신,1,0,사업,3000만원~5000만원 미만,일반업무,일반,7.7,Y,자가,아파트,최상,Y,Y,할부금융(장/단기),화,14,단독,30000000,20,36,36,변동,24000000,24000000,Y,Y,3,14.6,15.6,3.0
남성,36.1,전문대,독신,1,0,사업,3000만원~5000만원 미만,일반업무,유치원,0.8,Y,공공장기,아파트,최상,Y,Y,할부금융(장/단기),수,13,단독,20000000,30,48,48,변동,14000000,14000000,Y,Y,3,7.3,7.2,2.2
남성,36.4,대학원,결혼,4,2,사업,5000만원~1억원 미만,매니저,기타,1.1,N,반전세,연립/다세대/빌라,최상,N,Y,할부금융(장/단기),월,10,단독,15000000,10,24,24,변동,13500000,13500000,Y,Y,0,6.6,0.7,4.6
남성,36.8,대학교,결혼,3,1,사업,5000만원~1억원 미만,전문기술,일반,6.0,Y,자가,아파트,최상,N,Y,할부금융(장/단기),화,17,단독,20000000,0,12,12,변동,20000000,20000000,Y,Y,0,7.3,23.4,4.8
남성,36.8,고등학교,독신,1,0,사업,3000만원~5000만원 미만,기타,일반,8.2,Y,자가,단독주택,최상,Y,Y,할부금융(장/단기),월,17,단독,30000000,30,48,48,혼합,21000000,21000000,Y,Y,0,12.2,2.0,3.5
여성,36.8,전문대,결혼,3,1,사업,5000만원~1억원 미만,IT개발/관리,일반,8.7,N,전세,아파트,최상,Y,N,할부금융(장/단기),월,11,배우,20000000,20,36,36,고정,16000000,16000000,Y,Y,0,5.2,8.7,4.8
남성,37.0,대학교,이혼,1,0,서비스,3000만원~5000만원 미만,일반업무,교육,5.5,N,월세,아파트,최상,Y,Y,할부금융(장/단기),목,13,단독,52000000,30,48,48,혼합,36400000,36400000,Y,Y,2,9.1,20.8,1.4
여성,37.1,대학교,독신,1,0,사업,3000만원~5000만원 미만,매니저,일반,3.6,Y,자가,아파트,최상,Y,Y,할부금융(장/단기),화,17,단독,30000000,30,48,48,변동,21000000,21000000,Y,Y,0,8.5,5.4,1.0
남성,37.2,대학원,결혼,3,1,공무원,5000만원~1억원 미만,영업,일반,0.0,N,반전세,아파트,최상,N,Y,할부금융(장/단기),수,12,친지,30000000,0,12,12,변동,30000000,30000000,Y,Y,0,13.8,11.2,1.0
남성,38.0,전문대,결혼,3,1,서비스,5000만원~1억원 미만,전문기술,보안,6.0,N,월세,아파트,최상,N,Y,할부금융(장/단기),목,15,단독,52000000,0,12,12,변동,52000000,52000000,Y,Y,2,12.7,2.3,5.0
남성,38.7,대학교,이혼,1,0,사업,3000만원 미만,회계,일반,0.7,N,월세,아파트,최상,Y,Y,할부금융(장/단기),화,17,단독,20000000,10,24,24,변동,18000000,18000000,Y,Y,2,0.0,2.6,1.5
남성,39.0,전문대,이혼,1,0,공무원,3000만원 미만,일반업무,공공,4.3,N,반전세,단독주택,최상,Y,N,할부금융(장/단기),화,15,단독,55000000,30,48,48,변동,38500000,38500000,Y,Y,1,9.3,9.3,1.9
남성,39.2,대학교,결혼,2,0,공무원,5000만원~1억원 미만,전문기술,운송,17.5,Y,공공장기,연립/다세대/빌라,최상,Y,Y,할부금융(장/단기),화,14,단독,61000000,10,24,24,변동,54900000,54900000,Y,Y,6,0.0,0.0,1.9
여성,39.6,대학교,독신,1,0,서비스,3000만원 미만,IT개발/관리,일반,10.8,Y,자가,연립/다세대/빌라,최상,Y,Y,할부금융(장/단기),화,16,단독,25000000,30,36,36,변동,17500000,17500000,Y,Y,0,13.4,11.8,2.0
남성,39.8,대학교,독신,2,1,사업,3000만원~5000만원 미만,노동,일반,0.0,Y,자가,연립/다세대/빌라,최상,N,Y,할부금융(장/단기),금,17,단독,30000000,10,24,24,변동,27000000,27000000,Y,Y,3,12.3,20.8,5.1
남성,39.9,대학교,독신,1,0,공무원,3000만원 미만,제약,교육,9.8,N,월세,오피스텔,최상,Y,Y,오토론,금,18,단독,30000000,20,36,36,변동,24000000,24000000,Y,Y,3,0.3,1.8,6.9
여성,39.9,전문대,독신,3,2,서비스,5000만원~1억원 미만,노동,일반,2.5,N,반전세,아파트,최상,N,N,할부금융(장/단기),수,14,단독,30000000,0,12,12,변동,30000000,30000000,Y,Y,0,10.8,8.4,0.0
남성,40.2,대학교,결혼,4,2,사업,3000만원~5000만원 미만,매니저,기타,1.6,N,전세,아파트,최상,Y,N,할부금융(장/단기),목,12,단독,25000000,20,36,36,변동,20000000,20000000,Y,Y,2,4.1,9.7,3.6
여성,40.5,고등학교,결혼,3,1,사업,5000만원~1억원 미만,운전,무역,1.3,N,반전세,아파트,최상,Y,Y,할부금융(장/단기),수,13,단독,30000000,30,36,36,변동,21000000,21000000,Y,Y,0,10.3,0.1,2.7
여성,40.6,고등학교,결혼,2,0,사업,5000만원~1억원 미만,전문기술,일반,8.3,Y,자가,아파트,최상,Y,Y,할부금융(장/단기),화,14,단독,20000000,20,36,36,고정,16000000,16000000,Y,Y,1,6.7,24.6,0.0
여성,40.9,대학교,결혼,3,1,공무원,1억원 이상,일반업무,군/경,18.5,N,반전세,아파트,최상,Y,N,할부금융(장/단기),금,10,단독,20000000,10,24,24,변동,18000000,18000000,Y,Y,2,13.0,2.8,2.6
여성,41.1,중학교,독신,1,0,서비스,5000만원~1억원 미만,IT개발/관리,일반,5.6,N,전세,아파트,최상,Y,Y,할부금융(장/단기),월,16,단독,30000000,30,48,48,혼합,21000000,21000000,Y,Y,1,12.5,23.9,5.1
남성,41.5,전문대,독신,2,1,기타,5000만원~1억원 미만,매니저,일반,18.4,N,전세,아파트,최상,Y,N,할부금융(장/단기),화,15,단독,20000000,30,48,48,변동,14000000,14000000,Y,Y,1,11.5,24.9,7.5
남성,41.6,고등학교,결혼,3,1,사업,3000만원~5000만원 미만,노동,일반,2.3,N,반전세,연립/다세대/빌라,최상,N,N,할부금융(장/단기),목,17,단독,20000000,20,36,36,고정,16000000,16000000,Y,Y,0,11.9,25.4,2.6
남성,42.2,고등학교,결혼,3,1,공무원,5000만원~1억원 미만,일반업무,유치원,17.8,N,반전세,아파트,최상,N,Y,할부금융(장/단기),화,15,단독,18000000,10,24,24,변동,16200000,16200000,Y,Y,5,10.7,25.9,4.6
남성,42.7,전문대,결혼,4,2,사업,5000만원~1억원 미만,일반업무,건설,11.7,Y,자가,연립/다세대/빌라,최상,N,Y,할부금융(장/단기),화,15,단독,43000000,20,48,48,변동,34400000,34400000,N,Y,0,11.8,7.0,3.3
여성,42.9,고등학교,독신,2,1,서비스,3000만원~5000만원 미만,노동,일반,4.0,Y,자가,아파트,최상,Y,N,할부금융(장/단기),목,17,단독,30000000,10,24,24,변동,27000000,27000000,Y,Y,0,12.6,21.4,3.5
여성,43.1,고등학교,결혼,3,1,서비스,5000만원~1억원 미만,IT개발/관리,공공,10.3,N,반전세,오피스텔,최상,Y,Y,할부금융(장/단기),수,14,배우,20000000,20,12,12,변동,16000000,16000000,Y,Y,0,13.7,21.1,5.4
남성,43.6,전문대,결혼,5,3,서비스,5000만원~1억원 미만,IT개발/관리,건설,5.1,Y,자가,연립/다세대/빌라,최상,N,Y,할부금융(장/단기),화,14,단독,43000000,10,24,24,변동,38700000,38700000,Y,Y,2,10.1,19.8,6.2
남성,43.9,대학교,결혼,4,2,사업,5000만원~1억원 미만,일반업무,서비스,1.6,Y,자가,단독주택,최상,Y,Y,할부금융(장/단기),화,13,단독,43000000,30,48,48,변동,30100000,30100000,Y,Y,4,0.0,7.0,1.6
여성,44.1,대학교,결혼,5,3,서비스,5000만원~1억원 미만,기타,기타,2.0,Y,자가,오피스텔,최상,N,Y,할부금융(장/단기),금,17,단독,43000000,10,24,24,변동,38700000,38700000,Y,Y,1,13.5,25.1,6.8
남성,44.6,대학교,독신,2,1,공무원,5000만원~1억원 미만,기타,보안,9.4,Y,자가,연립/다세대/빌라,최상,Y,N,할부금융(장/단기),금,11,단독,15000000,0,12,12,변동,15000000,15000000,Y,Y,4,11.9,28.5,4.9
남성,45.1,중학교,독신,2,1,사업,5000만원~1억원 미만,영업,일반,7.3,Y,공공장기,오피스텔,최상,Y,Y,할부금융(장/단기),금,12,단독,61000000,10,24,24,변동,54900000,54900000,Y,Y,6,0.1,25.2,1.5
남성,45.3,전문대,결혼,3,1,서비스,5000만원~1억원 미만,청소/세탁,운송,7.5,N,반전세,연립/다세대/빌라,최상,Y,N,할부금융(장/단기),금,10,단독,20000000,0,12,12,변동,20000000,20000000,Y,Y,5,0.2,29.2,7.4
남성,45.4,대학교,결혼,5,3,사업,5000만원~1억원 미만,회계,일반,10.1,Y,자가,아파트,최상,N,Y,할부금융(장/단기),화,19,배우,25000000,20,36,36,변동,20000000,20000000,Y,Y,0,0.0,28.5,5.1
남성,45.5,대학교,결혼,3,1,서비스,5000만원~1억원 미만,일반업무,무역,11.5,Y,자가,아파트,최상,Y,Y,할부금융(장/단기),화,12,단독,18000000,10,24,24,변동,16200000,16200000,Y,Y,0,0.4,2.9,1.1
남성,45.5,대학교,결혼,5,3,서비스,5000만원~1억원 미만,일반업무,일반,2.2,Y,자가,연립/다세대/빌라,최상,N,Y,할부금융(장/단기),목,13,단독,43000000,10,24,24,고정,38700000,38700000,Y,Y,1,0.4,29.5,6.3
남성,46.5,대학교,독신,3,2,공무원,5000만원~1억원 미만,일반업무,교육,13.5,N,전세,아파트,최상,N,Y,할부금융(장/단기),화,16,단독,55000000,0,12,12,고정,55000000,55000000,Y,Y,0,1.4,28.8,7.1
남성,46.7,전문대,이혼,1,0,서비스,5000만원~1억원 미만,기타,자영업,0.1,Y,자가,아파트,최상,Y,Y,할부금융(장/단기),금,18,단독,20000000,30,36,36,변동,14000000,14000000,Y,Y,1,1.4,4.4,0.0
남성,47.0,전문대,독신,1,0,사업,1억원 이상,기타,일반,1.7,Y,공공장기,아파트,최상,Y,Y,할부금융(장/단기),화,10,단독,30000000,10,24,24,변동,27000000,27000000,Y,Y,0,0.9,30.5,2.3
여성,47.2,전문대,독신,1,0,사업,5000만원~1억원 미만,전문기술,일반,5.8,Y,자가,단독주택,최상,Y,Y,할부금융(장/단기),화,11,단독,52000000,0,12,12,변동,52000000,52000000,Y,Y,3,1.9,26.9,0.7
여성,47.3,전문대,결혼,5,3,사업,5000만원~1억원 미만,IT개발/관리,일반,22.2,Y,자가,오피스텔,최상,Y,Y,할부금융(장/단기),수,11,단독,43000000,30,48,48,변동,30100000,30100000,Y,Y,1,2.2,25.9,2.9
남성,48.0,대학교,결혼,2,0,서비스,1억원 이상,매니저,서비스,6.6,Y,자가,연립/다세대/빌라,최상,Y,Y,오토론,목,14,단독,20000000,30,48,48,변동,14000000,14000000,Y,Y,0,2.9,3.8,1.1
여성,48.3,대학교,결혼,3,1,기타,1억원 이상,일반업무,서비스,8.1,Y,자가,오피스텔,최상,N,Y,할부금융(장/단기),화,18,기타,20000000,30,48,48,변동,14000000,14000000,Y,N,1,3.1,9.0,5.9
남성,48.3,고등학교,결혼,3,1,사업,1억원 이상,전문기술,기타,9.4,Y,자가,아파트,최상,Y,Y,할부금융(장/단기),화,19,단독,30000000,10,24,24,변동,27000000,27000000,Y,Y,2,3.2,4.7,2.1
남성,48.3,대학교,독신,4,3,사업,5000만원~1억원 미만,기타,공공,11.0,N,반전세,아파트,최상,N,Y,오토론,금,10,단독,43000000,10,24,24,고정,38700000,38700000,Y,Y,2,3.3,31.9,3.4
여성,48.9,고등학교,결혼,2,0,사업,5000만원~1억원 미만,IT개발/관리,일반,1.8,Y,자가,아파트,최상,Y,Y,할부금융(장/단기),화,18,기타,61000000,10,24,24,변동,54900000,54900000,Y,Y,2,3.8,2.6,2.3
남성,49.1,고등학교,이혼,2,1,사업,5000만원~1억원 미만,매니저,일반,21.3,Y,자가,연립/다세대/빌라,최상,N,Y,할부금융(장/단기),수,10,단독,55000000,0,12,12,고정,55000000,55000000,Y,Y,3,0.0,32.7,2.6
남성,49.7,대학교,결혼,4,2,사업,1억원 이상,매니저,일반,4.9,Y,자가,아파트,최상,Y,Y,오토론,목,16,단독,55000000,20,12,12,변동,44000000,44000000,Y,Y,1,4.7,16.2,0.0
여성,49.9,대학교,결혼,3,1,사업,1억원 이상,일반업무,자영업,8.0,Y,자가,연립/다세대/빌라,최상,Y,Y,할부금융(장/단기),수,12,단독,25000000,20,48,48,변동,20000000,20000000,Y,Y,1,4.6,0.0,5.1
여성,49.9,고등학교,결혼,5,3,기타,5000만원~1억원 미만,기타,일반,5.1,Y,자가,오피스텔,최상,N,Y,할부금융(장/단기),금,11,단독,25000000,20,48,48,변동,20000000,20000000,Y,Y,4,4.8,23.9,2.2
남성,50.1,고등학교,독신,3,2,서비스,1억원 이상,IT개발/관리,일반,4.0,Y,자가,오피스텔,최상,N,N,할부금융(장/단기),목,15,단독,43000000,10,24,24,변동,38700000,38700000,Y,Y,6,5.0,23.6,3.9
남성,50.2,대학원,결혼,3,1,서비스,1억원 이상,운전,자영업,21.3,N,전세,아파트,최상,N,Y,할부금융(장/단기),화,9,단독,30000000,20,36,36,변동,24000000,24000000,Y,N,6,5.1,22.3,1.0
남성,50.4,중학교,독신,4,3,서비스,5000만원~1억원 미만,영업,산업,4.9,Y,자가,아파트,최상,N,N,오토론,목,10,단독,30000000,20,48,48,혼합,24000000,24000000,Y,Y,3,5.4,34.4,0.9
여성,51.9,대학교,결혼,5,3,사업,5000만원~1억원 미만,기타,기타,8.9,Y,자가,아파트,최상,N,Y,할부금융(장/단기),금,16,단독,61000000,30,48,48,변동,42700000,42700000,Y,Y,2,6.7,30.3,6.4
남성,52.2,중학교,결혼,3,1,공무원,3000만원~5000만원 미만,일반업무,유치원,7.3,N,전세,아파트,최상,Y,Y,할부금융(장/단기),금,13,단독,18000000,10,24,24,변동,16200000,16200000,Y,Y,1,7.0,25.6,0.0
남성,52.4,대학교,결혼,2,0,서비스,5000만원~1억원 미만,전문기술,공공,5.7,N,전세,단독주택,최상,Y,Y,할부금융(장/단기),목,11,단독,30000000,10,24,24,변동,27000000,27000000,Y,N,1,7.1,8.5,5.0
남성,52.4,전문대,결혼,2,0,사업,3000만원~5000만원 미만,영업,일반,0.9,N,전세,아파트,최상,Y,Y,오토론,화,13,단독,61000000,10,24,24,고정,54900000,54900000,Y,Y,0,6.2,14.6,0.4
남성,52.5,대학교,독신,1,0,사업,1억원 이상,기타,기타,12.9,Y,자가,아파트,최상,Y,Y,할부금융(장/단기),월,12,단독,43000000,30,36,36,변동,30100000,30100000,Y,Y,5,7.4,4.8,1.9
남성,52.5,전문대,결혼,2,0,서비스,5000만원~1억원 미만,IT개발/관리,일반,12.0,Y,자가,연립/다세대/빌라,최상,Y,Y,할부금융(장/단기),화,17,단독,18000000,10,24,24,변동,16200000,16200000,Y,N,4,7.5,25.0,6.2
남성,52.8,대학교,결혼,2,0,서비스,5000만원~1억원 미만,보안,기타,3.9,N,전세,아파트,최상,Y,Y,할부금융(장/단기),수,10,단독,25000000,20,36,36,변동,20000000,20000000,Y,Y,1,7.7,31.8,0.0
남성,52.9,전문대,독신,2,1,사업,3000만원~5000만원 미만,제약,제약,0.9,Y,자가,오피스텔,최상,Y,N,할부금융(장/단기),금,19,단독,43000000,30,48,48,변동,30100000,30100000,Y,N,3,0.4,4.0,4.6
남성,53.0,전문대,결혼,3,1,공무원,5000만원~1억원 미만,청소/세탁,교육,6.6,Y,공공장기,아파트,최상,Y,Y,할부금융(장/단기),화,12,단독,15000000,0,12,12,변동,15000000,15000000,Y,Y,3,6.9,32.7,6.9
남성,53.1,고등학교,결혼,2,0,사업,5000만원~1억원 미만,일반업무,서비스,6.0,Y,자가,아파트,최상,Y,Y,할부금융(장/단기),화,11,단독,43000000,20,36,36,변동,34400000,34400000,Y,Y,2,7.6,19.2,4.6
남성,53.4,대학교,결혼,4,2,사업,1억원 이상,기타,일반,1.9,Y,자가,아파트,최상,Y,Y,할부금융(장/단기),화,17,단독,30000000,30,48,48,변동,21000000,21000000,Y,Y,0,8.3,8.4,4.8
남성,53.4,대학교,독신,2,1,사업,1억원 이상,기타,기타,14.8,Y,자가,아파트,최상,Y,Y,오토론,수,16,단독,25000000,20,36,36,변동,20000000,20000000,Y,Y,4,8.3,23.8,0.0
여성,53.5,중학교,결혼,3,1,사업,5000만원~1억원 미만,IT개발/관리,일반,11.4,N,월세,단독주택,최상,Y,Y,할부금융(장/단기),월,18,단독,25000000,10,24,24,변동,22500000,22500000,Y,Y,0,8.4,8.4,2.6
남성,53.7,대학원,결혼,5,3,공무원,3000만원 미만,전문기술,제약,6.2,Y,자가,연립/다세대/빌라,최상,N,Y,할부금융(장/단기),화,12,단독,52000000,0,12,12,변동,52000000,52000000,Y,Y,0,8.6,0.0,0.0
여성,53.7,대학교,독신,1,0,서비스,1억원 이상,매니저,건설,0.0,Y,가족공동,연립/다세대/빌라,최상,Y,N,할부금융(장/단기),수,13,기타,20000000,30,48,48,변동,14000000,14000000,Y,Y,1,6.7,2.3,1.4
여성,54.2,대학교,독신,3,2,사업,1억원 이상,매니저,일반,4.6,N,전세,연립/다세대/빌라,최상,N,Y,할부금융(장/단기),월,14,단독,15000000,20,12,12,변동,12000000,12000000,Y,Y,5,9.0,3.0,2.7
남성,54.2,전문대,독신,1,0,공무원,3000만원~5000만원 미만,일반업무,공공,0.3,N,전세,아파트,최상,Y,Y,오토론,월,13,단독,25000000,30,36,36,변동,17500000,17500000,Y,Y,0,8.2,38.2,4.2
남성,54.5,고등학교,결혼,2,0,서비스,1억원 이상,매니저,일반,1.8,Y,자가,아파트,최상,Y,Y,할부금융(장/단기),수,14,단독,25000000,20,48,48,변동,20000000,20000000,Y,Y,0,9.5,19.1,0.0
남성,54.5,대학교,독신,2,1,사업,3000만원~5000만원 미만,노동,일반,5.6,N,전세,아파트,최상,Y,N,오토론,화,17,단독,20000000,30,48,48,변동,14000000,14000000,Y,Y,2,8.1,38.4,2.1
남성,54.6,대학교,이혼,3,2,서비스,1억원 이상,영업,기타,0.8,Y,자가,아파트,최상,Y,Y,할부금융(장/단기),월,19,단독,52000000,20,12,12,변동,41600000,41600000,Y,Y,2,9.4,9.4,2.2
남성,54.8,고등학교,독신,2,1,공무원,5000만원~1억원 미만,기타,기타,2.4,Y,자가,아파트,최상,Y,Y,할부금융(장/단기),화,14,단독,18000000,10,24,24,변동,16200000,16200000,Y,Y,1,9.5,13.7,1.5
남성,55.3,고등학교,결혼,2,0,사업,5000만원~1억원 미만,기타,교육,8.2,Y,자가,단독주택,최상,Y,Y,할부금융(장/단기),월,10,단독,18000000,30,48,48,변동,12600000,12600000,Y,Y,2,9.9,26.1,7.8
남성,55.6,대학교,결혼,2,0,서비스,5000만원~1억원 미만,영업,일반,21.3,Y,공공장기,아파트,최상,Y,Y,할부금융(장/단기),수,17,단독,25000000,20,48,48,변동,20000000,20000000,Y,Y,0,9.6,33.6,4.7
남성,56.8,대학교,독신,1,0,공무원,1억원 이상,매니저,유치원,15.3,N,전세,단독주택,최상,Y,Y,할부금융(장/단기),화,12,단독,52000000,20,36,36,변동,41600000,41600000,Y,Y,0,0.0,24.3,1.7
여성,58.1,대학교,결혼,2,0,서비스,1억원 이상,전문기술,기타,1.5,Y,자가,연립/다세대/빌라,최상,Y,Y,할부금융(장/단기),금,11,단독,55000000,30,48,48,변동,38500000,38500000,Y,Y,3,13.1,4.6,1.7
남성,59.3,고등학교,독신,1,0,사업,5000만원~1억원 미만,IT개발/관리,서비스,11.3,N,월세,아파트,최상,Y,Y,할부금융(장/단기),화,17,단독,55000000,20,36,36,변동,44000000,44000000,Y,Y,1,14.1,14.2,2.9
남성,59.5,전문대,독신,4,3,서비스,5000만원~1억원 미만,청소/세탁,일반,2.3,Y,자가,단독주택,최상,N,N,할부금융(장/단기),화,12,단독,55000000,0,12,12,고정,55000000,55000000,Y,Y,4,11.6,14.1,0.0
